Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.7457458815603295,0.9875114830233365,-0.006799035200772371,0.006620797810794662,-0.04771606736248302,1.4371693218984427,0.6288784727351315
0.7458169556484767,0.9875081111217722,-0.0066966459468130075,0.006665255893398107,-0.04716657401771611,1.4440262097304508,0.6221340974307903
0.745887570940704,0.9875047999780497,-0.006594435507582356,0.006708947561024085,-0.04661173464920771,1.4508239220717707,0.6152999015935036
0.7459577319033528,0.9875015492514347,-0.006492407871528589,0.006751875506955281,-0.04605161238721183,1.4575605501808264,0.6083768147921021
0.7460274429725251,0.9874983585982836,-0.006390567031210155,0.0067940425025208384,-0.04548627374844029,1.4642341998699282,0.6013658212956545
0.7460967084582812,0.9874952276763019,-0.006288917122156828,0.006835451340698671,-0.044915789412724665,1.4708429843281678,0.5942679697281001
0.7461655326603283,0.9874921561390988,-0.006187462253003921,0.00687610490793774,-0.044340233285132404,1.4773850372269248,0.5870843614571282
0.7462339198359825,0.9874891436376061,-0.006086206550206062,0.006916006165329428,-0.043759682728366195,1.4838585116389427,0.5798161534183941
0.7463018741571759,0.9874861898218644,-0.005985154220298358,0.006955158124816905,-0.04317421890913261,1.4902615779988617,0.5724645624143712
0.7463693997575787,0.9874832943388233,-0.005884309478881116,0.006993563878176256,-0.04258392637811718,1.496592430614894,0.5650308598099975
0.7464365008112847,0.9874804568289857,-0.005783676430315283,0.007031226641454728,-0.041988892326848645,1.5028492969841951,0.5575163620371154
0.7465031814402966,0.9874776769304257,-0.005683259202810937,0.00706814970160252,-0.04138920733019113,1.5090304310070997,0.5499224397747049
0.7465694457971556,0.9874749542753384,-0.005583061821599329,0.007104336462165615,-0.0407849645451979,1.5151341225536907,0.5422505076523165
0.7466352979613379,0.987472288494377,-0.005483088362366118,0.007139790385534972,-0.040176260575767356,1.5211586897199048,0.5345020350203123
0.7467007421056153,0.9874696792099377,-0.00538334269617872,0.0071745150820872825,-0.03956319386391484,1.5271024958674855,0.5266785252819964
0.7467657823636803,0.9874671260416983,-0.005283828686454556,0.007208514236425599,-0.03894586580626179,1.5329639391196168,0.5187815298241027
0.7468304229240875,0.9874646286030023,-0.0051845500424271785,0.007241791655333016,-0.038324379774402666,1.5387414624900975,0.51081263524869
0.7468946679836195,0.9874621865029003,-0.005085510386506981,0.0072743512404417,-0.037698841439037914,1.544433551125011,0.5027734672058681
0.7469585218332162,0.9874597993431112,-0.004986713117848946,0.00730619702857275,-0.03706935780956387,1.550038741262287,0.49466567772637643
0.7470219887361348,0.9874574667228878,-0.004888161596338791,0.007337333126662243,-0.03643603829368873,1.5555556106973119,0.4864909585021993
0.7470850730766078,0.9874551882337447,-0.004789858908488633,0.007367763781875222,-0.035798993094151285,1.5609827929367748,0.4782510198717202
0.7471477792200754,0.9874529634649032,-0.004691808080368393,0.007397493308690784,-0.035158334460267,1.5663189660381087,0.46994760659623985
0.74721011166313,0.9874507919982093,-0.004594011839873341,0.007426526156513696,-0.034514175025607975,1.571562866360356,0.46158247596765256
0.7472720749091575,0.9874486734129285,-0.004496472806906177,0.007454866845326314,-0.03386662892114052,1.5767132786637699,0.4531574118229943
0.7473336735172442,0.9874466072843119,-0.004399193413534079,0.007482519984510591,-0.033215811133314954,1.5817690409757061,0.4446742158414
0.7473949121516462,0.987444593182341,-0.004302175821897731,0.007509490289320117,-0.0325618368212157,1.5867290490919044,0.43613469822715906
0.7474557955518537,0.9874426306732085,-0.004205421967229929,0.007535782560728095,-0.031904821461502704,1.5915922543284788,0.4275406791540519
0.7475163285132133,0.9874407193203592,-0.004108933585129382,0.007561401671094584,-0.031244880898569527,1.596357662167327,0.41889398900665953
0.7475765159293236,0.9874388586835714,-0.004012712140689916,0.007586352576062409,-0.03058213072471004,1.6010243356688907,0.41019645984698494
0.7476363626327026,0.9874370483242492,-0.003916759080552861,0.007610640243145684,-0.02991668788786054,1.605591383186615,0.40144994612436063
0.7476958736345825,0.9874352877984073,-0.0038210754468689947,0.007634269745325132,-0.029248667901099434,1.6100579768658543,0.3926562876556605
0.7477550539938436,0.9874335766612204,-0.003725662083726991,0.007657246199582915,-0.0285781861228715,1.6144233420960736,0.38381732599691426
0.7478139088747252,0.9874319144657839,-0.003630519541754391,0.007679574783045199,-0.027905356954866584,1.6186867613936449,0.3749348934770461
0.7478724434392312,0.9874303007666116,-0.003535648249733134,0.0077012606854741095,-0.02723029492234138,1.6228475660697448,0.3660108270657366
0.7479306629103252,0.9874287351181672,-0.003441048411260325,0.007722309128442284,-0.02655311382710558,1.6269051404591035,0.35704695684730253
0.7479885726229963,0.9874272170739662,-0.0033467199198100994,0.007742725376861741,-0.02587392600862664,1.6308589247107985,0.3480450958573837
