Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.2507386602213972,0.830806455996347,0.12215648721651551,3.468792962345944e-25,0.17299625139239566,0.43224893380200513,-4.987455221457525e-25
0.25679577813799653,0.8318651035833348,0.12476346630254864,3.438384597140837e-25,0.17655282597715347,0.4285400598595763,-5.052897112224987e-25
0.2628598585930361,0.8329464419212735,0.12735076608334517,3.407547607127991e-25,0.1800785433926241,0.4247703736439747,-5.117292416207568e-25
0.26893081895910226,0.8340503173397277,0.129917934393883,3.3762878697727484e-25,0.18357320155511128,0.4209412035071951,-5.180640552214205e-25
0.27500863590735736,0.8351765845749064,0.13246455153481915,3.34461099033318e-25,0.18703664917427287,0.41705382665542046,-5.242942285700106e-25
0.28109334617888987,0.8363251080442243,0.1349902294048087,3.3125222746833766e-25,0.19046878296582326,0.4131094650356282,-5.304199643386602e-25
0.28718503721039795,0.8374957611333416,0.1374946064063174,3.2800267574221434e-25,0.19386953923744535,0.4091092882013928,-5.364415728952289e-25
0.2932838514346811,0.8386884279542136,0.13997734806375184,3.2471291602862587e-25,0.19723889335917116,0.405054407789683,-5.423594681962117e-25
0.2993899732602122,0.8399030016829668,0.14243814054655918,3.21383394499753e-25,0.20057684971557882,0.40094588377559387,-5.481741470482129e-25
0.3055036300041399,0.8411393854504203,0.1448766900087012,3.1801452943239346e-25,0.203883439672289,0.3967847220356513,-5.538861828786766e-25
0.3116250860698462,0.8423974918240281,0.14729271921984433,3.146067131444539e-25,0.20715871597301394,0.3925718767494286,-5.594962134691863e-25
0.3177546395900165,0.8436772426677004,0.14968596527127215,3.1116031281278624e-25,0.21040274869679432,0.38830825152818876,-5.65004931706189e-25
0.3238926145285017,0.8449785679424135,0.15205617559932447,3.076756740616699e-25,0.21361561902862886,0.3839947040614317,-5.704130729273924e-25
0.33003935941903195,0.8463014057724262,0.1544031067134283,3.041531210464669e-25,0.21679741678140205,0.37963204650427124,-5.757214089701404e-25
0.33619524600912915,0.8476457024483935,0.1567265229071079,3.005929566829374e-25,0.21994823797246923,0.3752210460992961,-5.809307424605316e-25
